TransferID,Sender,Receiver,Amount,Title,Date,Category,StandingOrder
2074,SI74825760997584571,ES6345491053851602647405,265,Security services,15-01-2022,19,43
2075,MC574513984017FXNQQKOYBLQ33,GE05PJ4309768640882233,495,Finance services,20-04-2022,5,44
2076,MC574513984017FXNQQKOYBLQ33,GE05PJ4309768640882233,495,Finance services,21-05-2022,5,44
2077,MC574513984017FXNQQKOYBLQ33,GE05PJ4309768640882233,495,Finance services,21-06-2022,5,44
2078,MC574513984017FXNQQKOYBLQ33,GE05PJ4309768640882233,495,Finance services,22-07-2022,5,44
2079,MC574513984017FXNQQKOYBLQ33,GE05PJ4309768640882233,495,Finance services,22-08-2022,5,44
2080,MC574513984017FXNQQKOYBLQ33,GE05PJ4309768640882233,495,Finance services,22-09-2022,5,44
2081,MC574513984017FXNQQKOYBLQ33,GE05PJ4309768640882233,495,Finance services,23-10-2022,5,44
2082,MC574513984017FXNQQKOYBLQ33,GE05PJ4309768640882233,495,Finance services,23-11-2022,5,44
2083,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,20-12-2021,3,45
2084,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,20-01-2022,3,45
2085,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,20-02-2022,3,45
2086,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,23-03-2022,3,45
2087,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,23-04-2022,3,45
2088,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,24-05-2022,3,45
2089,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,24-06-2022,3,45
2090,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,25-07-2022,3,45
2091,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,25-08-2022,3,45
2092,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,25-09-2022,3,45
2093,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,26-10-2022,3,45
2094,BA038977631439091374,RO30KCWCK6YFATZUPK1JDJSU,38,Insurance services,26-11-2022,3,45
2095,BA038977631439091374,FR067220098632VIHYMPBGS8E97,375,Travel services,04-01-2022,9,46
2096,BA038977631439091374,FR067220098632VIHYMPBGS8E97,375,Travel services,04-02-2022,9,46
2097,BA038977631439091374,FR067220098632VIHYMPBGS8E97,375,Travel services,07-03-2022,9,46
2098,BA038977631439091374,FR067220098632VIHYMPBGS8E97,375,Travel services,07-04-2022,9,46
2099,BA038977631439091374,FR067220098632VIHYMPBGS8E97,375,Travel services,08-05-2022,9,46
2100,BA038977631439091374,FR067220098632VIHYMPBGS8E97,375,Travel services,08-06-2022,9,46
2101,PL11799872834331665811266572,AD6546708196DCNFM1FYRYWR,97,Marketing services,26-01-2022,9,47
2102,PL11799872834331665811266572,AD6546708196DCNFM1FYRYWR,97,Marketing services,26-02-2022,9,47
2103,CH584827884PGVRUBCRFO,DE88503433710437310817,388,Health and wellness services,30-06-2021,14,48
2104,CH584827884PGVRUBCRFO,DE88503433710437310817,388,Health and wellness services,31-07-2021,14,48
2105,CH584827884PGVRUBCRFO,DE88503433710437310817,388,Health and wellness services,31-08-2021,14,48
2106,CH584827884PGVRUBCRFO,DE88503433710437310817,388,Health and wellness services,01-10-2021,14,48
2107,CH584827884PGVRUBCRFO,DE88503433710437310817,388,Health and wellness services,01-11-2021,14,48
2108,CH584827884PGVRUBCRFO,DE88503433710437310817,388,Health and wellness services,02-12-2021,14,48
2109,SI16655849116473450,RO18EUJTUIXL9GMIVTAD47EI,327,Training services,11-07-2022,7,49
2110,SI16655849116473450,RO18EUJTUIXL9GMIVTAD47EI,327,Training services,11-08-2022,7,49
2111,SI16655849116473450,RO18EUJTUIXL9GMIVTAD47EI,327,Training services,11-09-2022,7,49
2112,SI16655849116473450,RO18EUJTUIXL9GMIVTAD47EI,327,Training services,12-10-2022,7,49
2113,FR262813619748PNCVTCELAXG12,IS854519170803540031159058,479,Marketing services,31-01-2022,5,50
2114,FR262813619748PNCVTCELAXG12,IS854519170803540031159058,479,Marketing services,03-03-2022,5,50
2115,FR262813619748PNCVTCELAXG12,IS854519170803540031159058,479,Marketing services,03-04-2022,5,50
2116,FR262813619748PNCVTCELAXG12,IS854519170803540031159058,479,Marketing services,04-05-2022,5,50
2117,FR262813619748PNCVTCELAXG12,IS854519170803540031159058,479,Marketing services,04-06-2022,5,50
2118,FR262813619748PNCVTCELAXG12,NO1086289381692,136,Health and wellness services,28-12-2021,7,51
2119,FR262813619748PNCVTCELAXG12,NO1086289381692,136,Health and wellness services,28-01-2022,7,51
2120,FR262813619748PNCVTCELAXG12,NO1086289381692,136,Health and wellness services,28-02-2022,7,51
2121,FR262813619748PNCVTCELAXG12,NO1086289381692,136,Health and wellness services,31-03-2022,7,51
2122,FR262813619748PNCVTCELAXG12,NO1086289381692,136,Health and wellness services,01-05-2022,7,51
2123,FR262813619748PNCVTCELAXG12,NO1086289381692,136,Health and wellness services,01-06-2022,7,51
2124,FR262813619748PNCVTCELAXG12,NO1086289381692,136,Health and wellness services,02-07-2022,7,51
2125,PT32784241761371374262171,FR1549583566069TR1N2XWOYX34,207,Construction services,23-08-2022,3,52
2126,PT32784241761371374262171,FR1549583566069TR1N2XWOYX34,207,Construction services,23-09-2022,3,52
2127,PT32784241761371374262171,FR1549583566069TR1N2XWOYX34,207,Construction services,24-10-2022,3,52
2128,PT32784241761371374262171,CR5054394223774342612,277,Finance services,29-04-2022,19,53
2129,PT32784241761371374262171,CR5054394223774342612,277,Finance services,30-05-2022,19,53
2130,PT32784241761371374262171,CR5054394223774342612,277,Finance services,30-06-2022,19,53
2131,PT32784241761371374262171,CR5054394223774342612,277,Finance services,31-07-2022,19,53
2132,PT32784241761371374262171,CR5054394223774342612,277,Finance services,31-08-2022,19,53
2133,PT32784241761371374262171,CR5054394223774342612,277,Finance services,01-10-2022,19,53
2134,TN5478612701002964205356,FR569310056713SC8KZOLNQYJ12,247,Delivery services,03-04-2022,12,54
2135,TN5478612701002964205356,FR569310056713SC8KZOLNQYJ12,247,Delivery services,04-05-2022,12,54
2136,TN5478612701002964205356,FR569310056713SC8KZOLNQYJ12,247,Delivery services,04-06-2022,12,54
2137,KW82KSFYM4YY93ESZGLAMCNATMMBIG,FR938173448585BAIZQZ14X8G91,218,Legal services,28-02-2022,16,55
2138,KW82KSFYM4YY93ESZGLAMCNATMMBIG,FR938173448585BAIZQZ14X8G91,218,Legal services,31-03-2022,16,55
2139,KW82KSFYM4YY93ESZGLAMCNATMMBIG,FR938173448585BAIZQZ14X8G91,218,Legal services,01-05-2022,16,55
2140,KW82KSFYM4YY93ESZGLAMCNATMMBIG,FR938173448585BAIZQZ14X8G91,218,Legal services,01-06-2022,16,55
2141,KW82KSFYM4YY93ESZGLAMCNATMMBIG,FR938173448585BAIZQZ14X8G91,218,Legal services,02-07-2022,16,55
2142,KW82KSFYM4YY93ESZGLAMCNATMMBIG,FR938173448585BAIZQZ14X8G91,218,Legal services,02-08-2022,16,55
2143,KW82KSFYM4YY93ESZGLAMCNATMMBIG,FR938173448585BAIZQZ14X8G91,218,Legal services,02-09-2022,16,55
2144,PL89877171017396818184443026,BH80CEBOTKLJM2BUKX42VF,314,Software services,26-03-2022,5,56
2145,PL89877171017396818184443026,BH80CEBOTKLJM2BUKX42VF,314,Software services,26-04-2022,5,56
2146,PL89877171017396818184443026,BH80CEBOTKLJM2BUKX42VF,314,Software services,27-05-2022,5,56
2147,PL89877171017396818184443026,FR1502944963172WZYK2TOUP756,406,Travel services,13-07-2022,18,57
2148,PL89877171017396818184443026,FR1502944963172WZYK2TOUP756,406,Travel services,13-08-2022,18,57
2149,PL89877171017396818184443026,FR1502944963172WZYK2TOUP756,406,Travel services,13-09-2022,18,57
2150,PL89877171017396818184443026,FR1502944963172WZYK2TOUP756,406,Travel services,14-10-2022,18,57
2151,CY8714298070SW8FV1GLHBWSTKYO,IL489787960417879635203,209,Waste management services,30-11-2021,4,58
2152,CY8714298070SW8FV1GLHBWSTKYO,IL489787960417879635203,209,Waste management services,31-12-2021,4,58
2153,CY8714298070SW8FV1GLHBWSTKYO,IL489787960417879635203,209,Waste management services,31-01-2022,4,58
2154,FR433271943275Q7IKGEEUQOE62,IE51HMAU92310220433666,353,Marketing services,03-08-2022,13,59
2155,FR433271943275Q7IKGEEUQOE62,IE51HMAU92310220433666,353,Marketing services,03-09-2022,13,59
2156,FR433271943275Q7IKGEEUQOE62,IE51HMAU92310220433666,353,Marketing services,04-10-2022,13,59
2157,FR433271943275Q7IKGEEUQOE62,IE51HMAU92310220433666,353,Marketing services,04-11-2022,13,59
2158,KZ57817DZXUEGJAWDPRF,SI97275105530910376,445,Event planning services,26-10-2021,12,60
2159,KZ57817DZXUEGJAWDPRF,SI97275105530910376,445,Event planning services,26-11-2021,12,60
2160,KZ57817DZXUEGJAWDPRF,SI97275105530910376,445,Event planning services,27-12-2021,12,60
2161,SA4941E7VC2BUJG8DVLMIUB9,FR6770020963208J1UCIEIWYZ93,419,Training services,17-07-2022,4,61
2162,SA4941E7VC2BUJG8DVLMIUB9,FR6770020963208J1UCIEIWYZ93,419,Training services,17-08-2022,4,61
2163,SA4941E7VC2BUJG8DVLMIUB9,FR6770020963208J1UCIEIWYZ93,419,Training services,17-09-2022,4,61
2164,SA4941E7VC2BUJG8DVLMIUB9,FR6770020963208J1UCIEIWYZ93,419,Training services,18-10-2022,4,61
2165,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,26-07-2021,4,62
2166,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,26-08-2021,4,62
2167,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,26-09-2021,4,62
2168,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,27-10-2021,4,62
2169,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,27-11-2021,4,62
2170,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,28-12-2021,4,62
2171,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,28-01-2022,4,62
2172,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,28-02-2022,4,62
2173,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,31-03-2022,4,62
2174,SA4941E7VC2BUJG8DVLMIUB9,FI2219198455116224,73,Health and wellness services,01-05-2022,4,62
2175,MK88922HU8SSC0WM810,LI94577706TCILDNRABOC,252,Marketing services,15-01-2022,6,63
2176,MK88922HU8SSC0WM810,LI94577706TCILDNRABOC,252,Marketing services,15-02-2022,6,63
2177,MK88922HU8SSC0WM810,LI94577706TCILDNRABOC,252,Marketing services,18-03-2022,6,63
2178,MK88922HU8SSC0WM810,LI94577706TCILDNRABOC,252,Marketing services,18-04-2022,6,63
2179,MK88922HU8SSC0WM810,LI94577706TCILDNRABOC,252,Marketing services,19-05-2022,6,63
2180,CH1618474PWEBI8QAGREI,GR522354528C95EVZDAXCLHWO6W,404,Legal services,06-01-2022,7,64
2181,CH1618474PWEBI8QAGREI,GR522354528C95EVZDAXCLHWO6W,404,Legal services,06-02-2022,7,64
2182,CH1618474PWEBI8QAGREI,GR522354528C95EVZDAXCLHWO6W,404,Legal services,09-03-2022,7,64
2183,CH1618474PWEBI8QAGREI,GR522354528C95EVZDAXCLHWO6W,404,Legal services,09-04-2022,7,64
2184,HU87667080640745192379770387,CR6208159620834962189,213,Marketing services,24-06-2021,7,65
2185,HU87667080640745192379770387,CR6208159620834962189,213,Marketing services,25-07-2021,7,65
2186,HU87667080640745192379770387,CR6208159620834962189,213,Marketing services,25-08-2021,7,65
2187,HU87667080640745192379770387,CR6208159620834962189,213,Marketing services,25-09-2021,7,65
2188,HU87667080640745192379770387,CR6208159620834962189,213,Marketing services,26-10-2021,7,65
2189,HU87667080640745192379770387,CR6208159620834962189,213,Marketing services,26-11-2021,7,65
2190,HU87667080640745192379770387,CR6208159620834962189,213,Marketing services,27-12-2021,7,65
2191,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,25-10-2021,15,66
2192,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,25-11-2021,15,66
2193,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,26-12-2021,15,66
2194,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,26-01-2022,15,66
2195,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,26-02-2022,15,66
2196,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,29-03-2022,15,66
2197,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,29-04-2022,15,66
2198,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,30-05-2022,15,66
2199,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,30-06-2022,15,66
2200,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,31-07-2022,15,66
2201,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,31-08-2022,15,66
2202,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,01-10-2022,15,66
2203,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,01-11-2022,15,66
2204,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,02-12-2022,15,66
2205,RO18EUJTUIXL9GMIVTAD47EI,MC574513984017FXNQQKOYBLQ33,180,Waste management services,02-01-2023,15,66
2206,FR1549583566069TR1N2XWOYX34,FR052117707973ENFZR7TSHFB68,221,Software services,05-10-2022,11,67
2207,FR1549583566069TR1N2XWOYX34,FR052117707973ENFZR7TSHFB68,221,Software services,05-11-2022,11,67
2208,FR1549583566069TR1N2XWOYX34,FR052117707973ENFZR7TSHFB68,221,Software services,06-12-2022,11,67
2209,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,29-08-2021,11,68
2210,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,29-09-2021,11,68
2211,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,30-10-2021,11,68
2212,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,30-11-2021,11,68
2213,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,31-12-2021,11,68
2214,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,31-01-2022,11,68
2215,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,03-03-2022,11,68
2216,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,03-04-2022,11,68
2217,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,04-05-2022,11,68
2218,FR3481428835649QEVERDZJYP38,LV70QKFNXIINGQFGQWTS8,446,Legal services,04-06-2022,11,68
2219,DK6058517087729622,IL954780099934615738624,435,Legal services,28-07-2021,13,69
2220,DK6058517087729622,IL954780099934615738624,435,Legal services,28-08-2021,13,69
2221,DK6058517087729622,IL954780099934615738624,435,Legal services,28-09-2021,13,69
2222,DK6058517087729622,IL954780099934615738624,435,Legal services,29-10-2021,13,69
2223,DK6058517087729622,PK96UAFUYAA6NVVXOQDYXM6R,276,Security services,15-06-2022,3,70
2224,DK6058517087729622,PK96UAFUYAA6NVVXOQDYXM6R,276,Security services,16-07-2022,3,70
2225,DK6058517087729622,PK96UAFUYAA6NVVXOQDYXM6R,276,Security services,16-08-2022,3,70
2226,DK6058517087729622,PK96UAFUYAA6NVVXOQDYXM6R,276,Security services,16-09-2022,3,70
2227,DK6058517087729622,PK96UAFUYAA6NVVXOQDYXM6R,276,Security services,17-10-2022,3,70
2228,DK6058517087729622,PK96UAFUYAA6NVVXOQDYXM6R,276,Security services,17-11-2022,3,70
2229,LI9457531A6YJLWIJKNSQ,IS467634787117169699889043,82,Event planning services,31-08-2021,12,71
2230,LI9457531A6YJLWIJKNSQ,IS467634787117169699889043,82,Event planning services,01-10-2021,12,71
2231,LI9457531A6YJLWIJKNSQ,IS467634787117169699889043,82,Event planning services,01-11-2021,12,71
2232,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,14-02-2022,18,72
2233,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,17-03-2022,18,72
2234,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,17-04-2022,18,72
2235,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,18-05-2022,18,72
2236,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,18-06-2022,18,72
2237,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,19-07-2022,18,72
2238,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,19-08-2022,18,72
2239,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,19-09-2022,18,72
2240,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,20-10-2022,18,72
2241,LI9457531A6YJLWIJKNSQ,SM79Q3694121719TOU8ASQA0WSB,310,Waste management services,20-11-2022,18,72
2242,MD45BCMPTO0A8JEWCMIMULCR,BG13JEIC509423NAXUKOLW,467,Travel services,15-07-2022,13,73
2243,MD45BCMPTO0A8JEWCMIMULCR,BG13JEIC509423NAXUKOLW,467,Travel services,15-08-2022,13,73
2244,MD45BCMPTO0A8JEWCMIMULCR,AD9218574272NDERR6HYZMER,214,Delivery services,23-06-2022,8,74
2245,MD45BCMPTO0A8JEWCMIMULCR,AD9218574272NDERR6HYZMER,214,Delivery services,24-07-2022,8,74
2246,MD45BCMPTO0A8JEWCMIMULCR,AD9218574272NDERR6HYZMER,214,Delivery services,24-08-2022,8,74
2247,MD45BCMPTO0A8JEWCMIMULCR,AD9218574272NDERR6HYZMER,214,Delivery services,24-09-2022,8,74
2248,MD45BCMPTO0A8JEWCMIMULCR,AD9218574272NDERR6HYZMER,214,Delivery services,25-10-2022,8,74
2249,BE14175804407331,PL89877171017396818184443026,140,Travel services,04-06-2022,9,75
2250,BE14175804407331,PL89877171017396818184443026,140,Travel services,05-07-2022,9,75
2251,BE14175804407331,PL89877171017396818184443026,140,Travel services,05-08-2022,9,75
2252,BE14175804407331,PL89877171017396818184443026,140,Travel services,05-09-2022,9,75
2253,BE14175804407331,PL89877171017396818184443026,140,Travel services,06-10-2022,9,75
2254,BE14175804407331,PL89877171017396818184443026,140,Travel services,06-11-2022,9,75
2255,AL5959600739QLBVKSV5UR8L5MCU,MC252479540832T14TYUTCAJX17,146,Consulting services,12-04-2022,9,76
2256,AL5959600739QLBVKSV5UR8L5MCU,MC252479540832T14TYUTCAJX17,146,Consulting services,13-05-2022,9,76
2257,AL5959600739QLBVKSV5UR8L5MCU,MC252479540832T14TYUTCAJX17,146,Consulting services,13-06-2022,9,76
2258,AL5959600739QLBVKSV5UR8L5MCU,MC252479540832T14TYUTCAJX17,146,Consulting services,14-07-2022,9,76
2259,AL5959600739QLBVKSV5UR8L5MCU,MC252479540832T14TYUTCAJX17,146,Consulting services,14-08-2022,9,76
2260,IE42UTTQ67174907923500,SI74825760997584571,49,Legal services,01-12-2021,19,77
2261,IE42UTTQ67174907923500,SI74825760997584571,49,Legal services,01-01-2022,19,77
2262,LB112232GXFEIRUSUKN8WRUCRGQM,MR2368945812321419374551561,161,Delivery services,29-11-2021,12,78
2263,LB112232GXFEIRUSUKN8WRUCRGQM,MR2368945812321419374551561,161,Delivery services,30-12-2021,12,78
2264,LB112232GXFEIRUSUKN8WRUCRGQM,MR2368945812321419374551561,161,Delivery services,30-01-2022,12,78
2265,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,CY95098509140KUMVLON9VLJIQD8,233,Event planning services,12-02-2022,3,79
2266,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,CY95098509140KUMVLON9VLJIQD8,233,Event planning services,15-03-2022,3,79
2267,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,CY95098509140KUMVLON9VLJIQD8,233,Event planning services,15-04-2022,3,79
2268,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,CY95098509140KUMVLON9VLJIQD8,233,Event planning services,16-05-2022,3,79
2269,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,CY95098509140KUMVLON9VLJIQD8,233,Event planning services,16-06-2022,3,79
2270,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,CY95098509140KUMVLON9VLJIQD8,233,Event planning services,17-07-2022,3,79
2271,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,FR768052907885WGR8C1JBYOU54,58,Software services,03-11-2021,1,80
2272,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,FR768052907885WGR8C1JBYOU54,58,Software services,04-12-2021,1,80
2273,PS08YUQBD0QXSCE7LOYO3WEIIFHOA,FR768052907885WGR8C1JBYOU54,58,Software services,04-01-2022,1,80
2274,BG96DUOA015893RAOVD5AK,HR2684646346109894181,152,Marketing services,17-04-2022,1,81
2275,BG96DUOA015893RAOVD5AK,HR2684646346109894181,152,Marketing services,18-05-2022,1,81
2276,BG96DUOA015893RAOVD5AK,HR2684646346109894181,152,Marketing services,18-06-2022,1,81
2277,BG96DUOA015893RAOVD5AK,HR2684646346109894181,152,Marketing services,19-07-2022,1,81
2278,BG96DUOA015893RAOVD5AK,BR1205660151330024495652954UY,362,Construction services,22-04-2022,5,82
2279,BG96DUOA015893RAOVD5AK,BR1205660151330024495652954UY,362,Construction services,23-05-2022,5,82
2280,BG96DUOA015893RAOVD5AK,BR1205660151330024495652954UY,362,Construction services,23-06-2022,5,82
2281,BG96DUOA015893RAOVD5AK,BR1205660151330024495652954UY,362,Construction services,24-07-2022,5,82
2282,BG96DUOA015893RAOVD5AK,BR1205660151330024495652954UY,362,Construction services,24-08-2022,5,82
2283,BG96DUOA015893RAOVD5AK,BR1205660151330024495652954UY,362,Construction services,24-09-2022,5,82
2284,EE386688945979336861,FR3481428835649QEVERDZJYP38,186,Construction services,14-06-2021,18,83
